order_id,date,customer_id,book_id,quantity,price,total,method,year
347125123,6/2/2018,3793556,50155745,2,9.85,19.7,Mobile Payment,2018
203884308,6/2/2018,2162813,40065185,4,7.29,29.16,Bank Transfer,2018
167896764,6/2/2018,2625757,2153405,5,10.78,53.9,Cash,2018
503661463,6/2/2018,1967585,12926804,3,8.16,24.48,Bank Transfer,2018
149178686,6/2/2018,9646518,36575847,4,27.1,108.4,Mobile Payment,2018
200657160,6/2/2018,8946700,50276294,5,11.61,58.05,Bank Transfer,2018
389627738,6/3/2018,2955035,49127513,4,14.23,56.92,Mobile Payment,2018
521155754,6/3/2018,9329901,40122454,2,10.57,21.14,Mobile Payment,2018
815377882,6/3/2018,4676081,51228520,3,30.96,92.88,Bank Transfer,2018
363982957,6/3/2018,7444793,44390449,4,16.22,64.88,Bank Transfer,2018
418911826,6/3/2018,2677236,34065268,5,10.5,52.5,Mobile Payment,2018
246285042,6/3/2018,7019491,42041751,4,10.65,42.6,Cash,2018
378057437,6/3/2018,3151684,20707134,2,15.43,30.86,Bank Transfer,2018
816329130,6/3/2018,7796673,41103973,2,23.1,46.2,Mobile Payment,2018
248118210,6/3/2018,7505560,51480485,4,19.67,78.68,Bank Transfer,2018
679447323,6/3/2018,9228529,28257707,3,9.89,29.67,Cash,2018
775323408,6/3/2018,5596791,40490167,5,7.39,36.95,Bank Transfer,2018
593973074,6/3/2018,2454240,49603519,2,6.99,13.98,Bank Transfer,2018
165683694,6/3/2018,1210085,40122454,4,3.43,13.72,Mobile Payment,2018
627940965,6/3/2018,3633139,43430902,4,11.2,44.8,Cash,2018
833289063,6/3/2018,5453486,50973248,3,20.97,62.91,Cash,2018
354794784,6/3/2018,6007041,50973248,1,26.16,26.16,Cash,2018
233291414,6/3/2018,3029504,51485423,4,19.63,78.52,Bank Transfer,2018
918267497,6/3/2018,1968231,28954016,3,21.19,63.57,Mobile Payment,2018
934505345,6/3/2018,8025440,49124529,4,11.15,44.6,Bank Transfer,2018
203730504,6/3/2018,9007495,37502596,5,21.58,107.9,Mobile Payment,2018
911766666,6/3/2018,9444270,38792380,5,22.03,110.15,Mobile Payment,2018
927425441,6/3/2018,9072782,38470102,4,23.54,94.16,Bank Transfer,2018
276290991,6/3/2018,6669596,129984,2,6.81,13.62,Mobile Payment,2018
525718137,6/3/2018,4877563,30199328,4,21.16,84.64,Bank Transfer,2018
223454138,6/3/2018,3560751,8600,5,11.12,55.6,Bank Transfer,2018
365638052,6/3/2018,4094992,43838523,4,24.94,99.76,Cash,2018
175584544,6/3/2018,5023195,40104741,4,19.18,76.72,Cash,2018
937418759,6/4/2018,1899679,17934530,2,27.84,55.68,Bank Transfer,2018
212945169,6/4/2018,7281055,36481939,1,7.65,7.65,Cash,2018
390728231,6/4/2018,6266719,51276214,5,21.59,107.95,Mobile Payment,2018
577399674,6/4/2018,4984849,47550288,1,24.14,24.14,Cash,2018
297522348,6/4/2018,7473084,27882930,2,12.37,24.74,Bank Transfer,2018
208483594,6/4/2018,4087476,32075854,4,2.04,8.16,Bank Transfer,2018
672457011,6/4/2018,8833118,9325874,3,5.22,15.66,Bank Transfer,2018
796110261,6/4/2018,4439365,37551603,1,31.46,31.46,Mobile Payment,2018
735370484,6/4/2018,3942019,40104741,3,8.63,25.89,Bank Transfer,2018
395754945,6/4/2018,3954913,12873027,5,14.47,72.35,Cash,2018
821019748,6/4/2018,6102184,38213085,3,24.57,73.71,Bank Transfer,2018
747840940,6/4/2018,2928914,43355807,4,29.57,118.28,Cash,2018
229583417,6/4/2018,4229305,46404191,5,15.7,78.5,Cash,2018
355344170,6/4/2018,3931665,36682959,1,12.46,12.46,Cash,2018
972052924,6/4/2018,8780446,51233287,3,15.53,46.59,Mobile Payment,2018
727291060,6/4/2018,8997659,37486222,1,26.53,26.53,Mobile Payment,2018
472551149,6/4/2018,4305791,50243299,3,12.64,37.92,Cash,2018
269860206,6/4/2018,9685857,46406160,1,15.85,15.85,Cash,2018
483846746,6/4/2018,8240417,28159939,2,13.84,27.68,Mobile Payment,2018
116673769,6/4/2018,1523300,50631093,5,25.33,126.65,Bank Transfer,2018
128758189,6/4/2018,7590887,51764686,5,13.91,69.55,Mobile Payment,2018
741231902,6/4/2018,6219690,42366217,4,12.05,48.2,Bank Transfer,2018
237526854,6/4/2018,4220351,50752751,2,7.49,14.98,Mobile Payment,2018
283060327,6/4/2018,2476112,19021171,1,23.67,23.67,Mobile Payment,2018
779722950,6/4/2018,3803172,40220877,4,12.87,51.48,Bank Transfer,2018
126813444,6/4/2018,1238748,29765820,2,4.92,9.84,Cash,2018
429881137,6/4/2018,4091892,51501267,4,5.24,20.96,Mobile Payment,2018
356660294,6/4/2018,9876136,19021171,2,24.97,49.94,Cash,2018
552919194,6/4/2018,1654575,43449920,3,12.03,36.09,Mobile Payment,2018
989680610,6/5/2018,4442633,45894731,5,31.03,155.15,Bank Transfer,2018
131379891,6/5/2018,3151684,28159939,1,27.88,27.88,Cash,2018
554044408,6/5/2018,4906612,26074181,1,20.73,20.73,Bank Transfer,2018
732832068,6/5/2018,9329901,48111872,2,29.52,59.04,Cash,2018
951274348,6/5/2018,1864792,7623692,3,11.58,34.74,Mobile Payment,2018
725164558,6/5/2018,9183621,289681,5,18.42,92.1,Bank Transfer,2018
254427096,6/5/2018,5077360,172118,4,28.13,112.52,Bank Transfer,2018
135861381,6/5/2018,4267331,178515,2,10.71,21.42,Mobile Payment,2018
401468979,6/5/2018,4115180,50999652,3,26.3,78.9,Cash,2018
660040450,6/5/2018,3271633,43261182,1,19.63,19.63,Bank Transfer,2018
925449822,6/5/2018,5514815,51075187,1,31.7,31.7,Cash,2018
766613407,6/5/2018,4038628,45298328,3,30.89,92.67,Mobile Payment,2018
740681198,6/5/2018,6355464,49772325,1,6.18,6.18,Mobile Payment,2018
741403415,6/5/2018,7710976,22208289,2,3,6,Bank Transfer,2018
540957874,6/5/2018,3559468,32148570,2,20.68,41.36,Mobile Payment,2018
336947935,6/5/2018,4641430,43903399,4,25.12,100.48,Cash,2018
616176101,6/5/2018,5557311,50440231,1,5.09,5.09,Bank Transfer,2018
898572613,6/5/2018,2719357,51169341,5,2.88,14.4,Bank Transfer,2018
970399202,6/5/2018,2704992,51228520,2,22.33,44.66,Cash,2018
206692613,6/5/2018,2118117,920649,2,14.64,29.28,Mobile Payment,2018
312619509,6/5/2018,6989967,48467532,3,10.34,31.02,Cash,2018
341301817,6/5/2018,6380779,46028627,2,25.87,51.74,Mobile Payment,2018
999627914,6/5/2018,2861432,44016036,4,15.54,62.16,Cash,2018
602647839,6/5/2018,3151684,38470102,3,5.93,17.79,Bank Transfer,2018
837495905,6/5/2018,8740409,44430244,5,29.46,147.3,Bank Transfer,2018
582113060,6/5/2018,6278678,18774964,4,8.42,33.68,Cash,2018
607345025,6/5/2018,6968031,13079982,3,29.07,87.21,Cash,2018
564743112,6/5/2018,6291392,34065268,5,30.1,150.5,Bank Transfer,2018
695738282,6/5/2018,1238748,29540394,4,20.74,82.96,Cash,2018
397004774,6/5/2018,3335490,42289976,3,31.01,93.03,Cash,2018
646309889,6/5/2018,5386162,51485423,2,31.22,62.44,Mobile Payment,2018
141274771,6/5/2018,2828115,17167166,5,2.08,10.4,Cash,2018
848364520,6/5/2018,2574456,51485423,1,5.29,5.29,Mobile Payment,2018
402426175,6/5/2018,4837783,38746485,1,16.35,16.35,Bank Transfer,2018
310634356,6/5/2018,5755314,50795859,5,13.83,69.15,Cash,2018
518662663,6/5/2018,1159894,51481221,4,13.97,55.88,Mobile Payment,2018
248383135,6/5/2018,4525022,13526165,4,4.34,17.36,Cash,2018
427699249,6/5/2018,1971229,51480485,1,19.28,19.28,Mobile Payment,2018
260933580,6/5/2018,4578480,45305582,1,31.31,31.31,Cash,2018
295294220,6/6/2018,1347853,40097951,5,12.15,60.75,Bank Transfer,2018
811753467,6/6/2018,4370659,39863092,1,3.96,3.96,Bank Transfer,2018
297591947,6/6/2018,2391747,48646236,5,21.13,105.65,Cash,2018
634343640,6/6/2018,8007723,172118,2,26.8,53.6,Mobile Payment,2018
570070776,6/6/2018,8945935,15841931,2,13.57,27.14,Cash,2018
219846378,6/6/2018,2608458,34273236,3,30.16,90.48,Mobile Payment,2018
298046839,6/6/2018,5734344,80743,5,21.38,106.9,Bank Transfer,2018
126123815,6/6/2018,1848039,50258246,2,19.12,38.24,Bank Transfer,2018
773002696,6/6/2018,5196902,51485099,5,6.43,32.15,Mobile Payment,2018
311674107,6/6/2018,1874922,51347637,4,18.78,75.12,Cash,2018
853614100,6/6/2018,9474258,32075854,4,8.56,34.24,Mobile Payment,2018
173036287,6/6/2018,3434064,41103973,3,20.76,62.28,Cash,2018
321780175,6/6/2018,8025440,51267692,5,12.75,63.75,Mobile Payment,2018
389435214,6/6/2018,4222278,13526165,1,11.28,11.28,Cash,2018
432939161,6/6/2018,2348152,43263388,1,16.38,16.38,Bank Transfer,2018
408948447,6/6/2018,7845230,50196744,5,8.11,40.55,Bank Transfer,2018
191364198,6/6/2018,9418067,40220877,5,29.35,146.75,Cash,2018
428189609,6/6/2018,7336479,51791063,3,19.51,58.53,Cash,2018
586544547,6/6/2018,2251072,40828480,3,4.78,14.34,Mobile Payment,2018
830024841,6/6/2018,7763556,51485342,4,26.47,105.88,Cash,2018
469834560,6/6/2018,8269916,45730038,5,13.81,69.05,Bank Transfer,2018
621448762,6/6/2018,2251072,137678,5,17.94,89.7,Mobile Payment,2018
145310965,6/6/2018,7416587,45162862,1,25.83,25.83,Bank Transfer,2018
448868672,6/6/2018,4406988,50714331,3,15.79,47.37,Mobile Payment,2018
154883874,6/6/2018,9526992,17167166,1,17.58,17.58,Cash,2018
920059631,6/6/2018,1315114,49010259,4,6.03,24.12,Cash,2018
550293106,6/7/2018,3217374,40224433,2,4.32,8.64,Cash,2018
870395523,6/7/2018,7595382,18212740,1,12.49,12.49,Bank Transfer,2018
878523209,6/7/2018,2659467,27071490,4,2.34,9.36,Mobile Payment,2018
763173039,6/7/2018,1200901,39975838,2,25.74,51.48,Cash,2018
948150469,6/7/2018,8907742,42990456,5,17.18,85.9,Mobile Payment,2018
338220170,6/7/2018,2279624,38724126,4,21.07,84.28,Mobile Payment,2018
333483203,6/7/2018,8945869,38470102,3,9.81,29.43,Cash,2018
147320803,6/7/2018,9635435,37549705,5,8.06,40.3,Cash,2018
703482177,6/7/2018,5673553,49506694,5,29.21,146.05,Bank Transfer,2018
530564929,6/7/2018,8276978,42832506,2,10.8,21.6,Cash,2018
212528250,6/7/2018,9112551,19021171,3,11.06,33.18,Bank Transfer,2018
700281058,6/7/2018,9197396,51456270,3,7.42,22.26,Bank Transfer,2018
804374223,6/7/2018,3238676,31180248,5,4.12,20.6,Bank Transfer,2018
329932618,6/7/2018,5059040,46406160,2,22.92,45.84,Cash,2018
316986291,6/7/2018,1093441,7623692,2,11.19,22.38,Bank Transfer,2018
178717966,6/7/2018,5376573,50278396,3,25.48,76.44,Cash,2018
703057072,6/7/2018,6532805,42597895,5,30.17,150.85,Cash,2018
930679900,6/7/2018,2372133,46125022,5,7.13,35.65,Bank Transfer,2018
175689240,6/7/2018,6864052,48464261,5,19.33,96.65,Cash,2018
404040726,6/7/2018,7956455,51181508,3,21.92,65.76,Bank Transfer,2018
394133205,6/7/2018,3369770,51480485,4,23.61,94.44,Bank Transfer,2018
499189626,6/7/2018,4260742,51379387,2,2.27,4.54,Cash,2018
816570576,6/7/2018,4880641,23507204,1,12.61,12.61,Mobile Payment,2018
143243242,6/7/2018,7308960,1228088,4,2.7,10.8,Bank Transfer,2018
403516934,6/8/2018,9588598,51347637,2,4.92,9.84,Cash,2018
814208324,6/8/2018,1733825,43903399,2,10.53,21.06,Cash,2018
756608044,6/8/2018,3243774,45298328,5,24.41,122.05,Cash,2018
162001795,6/8/2018,6485830,44390449,2,27.42,54.84,Cash,2018
848393547,6/8/2018,5779921,28241335,2,4.91,9.82,Bank Transfer,2018
477132766,6/8/2018,1525809,49772325,3,18.41,55.23,Cash,2018
377917295,6/8/2018,9981853,51485099,3,2.43,7.29,Bank Transfer,2018
278846831,6/8/2018,4826477,50537361,5,17.87,89.35,Mobile Payment,2018
470672328,6/8/2018,1292790,34068470,3,31.55,94.65,Bank Transfer,2018
590522082,6/8/2018,5154120,33377514,3,32.09,96.27,Cash,2018
666683018,6/8/2018,1886562,51276214,5,6.14,30.7,Cash,2018
460341132,6/8/2018,9382886,18006496,3,28.07,84.21,Cash,2018
207258414,6/8/2018,1999357,43261182,5,18.95,94.75,Bank Transfer,2018
400770355,6/8/2018,9406691,51480485,1,30.19,30.19,Bank Transfer,2018
204471292,6/8/2018,3417869,43355807,3,27.77,83.31,Mobile Payment,2018
274118884,6/8/2018,3810718,626604,4,15.53,62.12,Mobile Payment,2018
928282540,6/8/2018,8492882,50714331,5,12.56,62.8,Mobile Payment,2018
426269400,6/8/2018,2928802,50607950,2,5.39,10.78,Bank Transfer,2018
563649410,6/8/2018,4684426,50483844,4,29.58,118.32,Mobile Payment,2018
833873375,6/8/2018,5398894,50276294,2,15.7,31.4,Cash,2018
290097077,6/8/2018,3427113,178515,2,14.52,29.04,Mobile Payment,2018
832340833,6/8/2018,9211348,51169341,3,30.42,91.26,Bank Transfer,2018
311825897,6/8/2018,3912514,50278396,5,13.78,68.9,Bank Transfer,2018
970121555,6/8/2018,6794555,46161122,3,21.59,64.77,Cash,2018
112480458,6/8/2018,4383918,43261190,3,22.63,67.89,Bank Transfer,2018
900179257,6/8/2018,6287932,27845282,4,23.53,94.12,Cash,2018
526976894,6/8/2018,1555306,17934530,3,6.54,19.62,Cash,2018
225495181,6/8/2018,3323554,50973248,2,9.44,18.88,Mobile Payment,2018
715408149,6/8/2018,9710322,39832183,1,7.05,7.05,Cash,2018
224385664,6/8/2018,5370262,37551603,1,10.39,10.39,Cash,2018
836340199,6/9/2018,2620985,44525771,2,28.98,57.96,Bank Transfer,2018
348021632,6/9/2018,8111861,17825503,3,30.02,90.06,Bank Transfer,2018
533085045,6/9/2018,6607661,51075187,1,2.77,2.77,Bank Transfer,2018
489802006,6/9/2018,3476238,29057887,1,21.64,21.64,Cash,2018
396315619,6/9/2018,7970002,50714331,1,13.21,13.21,Cash,2018
405377689,6/9/2018,1886562,22609341,5,21.75,108.75,Mobile Payment,2018
598924048,6/9/2018,8312767,49772325,3,29.36,88.08,Cash,2018
291561911,6/9/2018,4067177,43838523,1,13.11,13.11,Cash,2018
562636155,6/9/2018,8135362,51181508,2,6.45,12.9,Bank Transfer,2018
335283208,6/9/2018,8531449,50906193,4,29.27,117.08,Mobile Payment,2018
843044851,6/9/2018,7314361,80743,5,17.28,86.4,Mobile Payment,2018
704557008,6/9/2018,6719566,50440231,1,30.44,30.44,Cash,2018
334251920,6/9/2018,8143159,44805937,3,29.46,88.38,Cash,2018
334475546,6/9/2018,5208065,33517044,1,8.89,8.89,Cash,2018
398430814,6/9/2018,6839546,50276294,5,12.59,62.95,Cash,2018
628636750,6/9/2018,5761361,12926804,4,27.06,108.24,Cash,2018
326255702,6/9/2018,7938569,40828480,2,22.1,44.2,Mobile Payment,2018
508615514,6/9/2018,1099450,33211005,1,10.81,10.81,Bank Transfer,2018
923005738,6/9/2018,7934228,48464261,2,7.04,14.08,Cash,2018
463809731,6/9/2018,7931190,1650765,2,28.55,57.1,Mobile Payment,2018
183092830,6/9/2018,5887745,8600,4,31.01,124.04,Mobile Payment,2018
642138580,6/9/2018,1404880,10429045,4,10.92,43.68,Bank Transfer,2018
197919640,6/9/2018,9822295,10449532,3,24.33,72.99,Mobile Payment,2018
793405134,6/9/2018,5420755,106041,2,2.33,4.66,Mobile Payment,2018
244605338,6/9/2018,6308232,41107919,1,29.71,29.71,Bank Transfer,2018
221515467,6/9/2018,4196103,51262883,3,19.29,57.87,Mobile Payment,2018
340867370,6/9/2018,5554270,40224433,1,2.4,2.4,Mobile Payment,2018
640097474,6/9/2018,8656618,51233287,2,13.6,27.2,Mobile Payment,2018
200440054,6/9/2018,8516233,33377514,4,13.24,52.96,Mobile Payment,2018
116661549,6/9/2018,5477319,38746485,3,27.87,83.61,Mobile Payment,2018
223612189,6/9/2018,9786224,31180248,5,23.65,118.25,Bank Transfer,2018
162275115,6/9/2018,6144229,28159939,5,17.89,89.45,Cash,2018
827562652,6/9/2018,6220991,51485322,5,16.49,82.45,Bank Transfer,2018
674713595,6/9/2018,9284226,29862951,1,19.96,19.96,Bank Transfer,2018
705220872,6/9/2018,3812605,49680556,3,15.57,46.71,Bank Transfer,2018
942175614,6/10/2018,1145760,45730038,3,23.61,70.83,Mobile Payment,2018
915054151,6/10/2018,3199359,41398899,4,9.06,36.24,Mobile Payment,2018
318493384,6/10/2018,2649422,36317103,3,6.1,18.3,Bank Transfer,2018
398282507,6/10/2018,5714049,19021171,2,31.6,63.2,Mobile Payment,2018
410696688,6/10/2018,6709402,40097951,4,9.53,38.12,Bank Transfer,2018
772631223,6/10/2018,1807949,45914708,5,22.9,114.5,Bank Transfer,2018
326768616,6/10/2018,6689002,34068470,4,28.79,115.16,Cash,2018
876019938,6/10/2018,2980429,34273236,4,14.86,59.44,Bank Transfer,2018
196455413,6/10/2018,4529087,20707134,1,30.57,30.57,Bank Transfer,2018
473740790,6/10/2018,8691214,43261182,3,12.25,36.75,Cash,2018
133154137,6/10/2018,9314222,429072,4,8.45,33.8,Bank Transfer,2018
789650291,6/10/2018,6745293,50752751,4,31.63,126.52,Mobile Payment,2018
922159993,6/10/2018,8938664,36586697,3,3.3,9.9,Bank Transfer,2018
912513439,6/10/2018,5785727,42641687,1,23.44,23.44,Mobile Payment,2018
218318441,6/10/2018,8988993,13628812,4,16.5,66,Mobile Payment,2018
553304349,6/10/2018,8917985,51411855,1,18.36,18.36,Mobile Payment,2018
458472855,6/10/2018,9313163,50258246,4,7.22,28.88,Bank Transfer,2018
694891618,6/10/2018,8608549,40539428,1,10.51,10.51,Bank Transfer,2018
488166924,6/10/2018,6192798,50752751,2,21.16,42.32,Mobile Payment,2018
123391165,6/10/2018,6485830,43263388,3,17.51,52.53,Bank Transfer,2018
496061952,6/10/2018,9575424,38724126,4,19.63,78.52,Cash,2018
265418105,6/10/2018,4424592,46406160,5,31.97,159.85,Bank Transfer,2018
637452894,6/10/2018,8562326,18006496,1,24.45,24.45,Cash,2018
747828829,6/10/2018,2928914,38321944,5,16.63,83.15,Bank Transfer,2018
392619108,6/10/2018,7416587,20699759,5,24.05,120.25,Cash,2018
199246977,6/11/2018,3659896,50906193,5,3.39,16.95,Mobile Payment,2018
858549688,6/11/2018,9649585,48751530,5,13.04,65.2,Bank Transfer,2018
385039914,6/11/2018,8461636,25327683,5,13.75,68.75,Cash,2018
662027863,6/11/2018,3324675,44281323,5,13.06,65.3,Cash,2018
684316210,6/11/2018,1025508,28241335,2,17.21,34.42,Cash,2018
929804795,6/11/2018,1354028,36586697,5,32.08,160.4,Bank Transfer,2018
856699325,6/11/2018,5563464,44589136,2,14.12,28.24,Cash,2018
760979897,6/11/2018,1677793,51267692,4,26.84,107.36,Bank Transfer,2018
843002435,6/11/2018,7347895,35455911,1,15.8,15.8,Mobile Payment,2018
308488283,6/11/2018,3614834,50645216,5,23.51,117.55,Bank Transfer,2018
520812704,6/11/2018,9175861,51480485,4,30.8,123.2,Cash,2018
762698668,6/11/2018,4999682,770911,2,25.91,51.82,Mobile Payment,2018
143818184,6/11/2018,3408750,25327683,5,4.77,23.85,Bank Transfer,2018
927564935,6/11/2018,6058514,1228088,4,20.98,83.92,Bank Transfer,2018
112906375,6/11/2018,9915874,51468599,4,28.96,115.84,Cash,2018
329597234,6/11/2018,5115977,36012399,5,13.92,69.6,Bank Transfer,2018
978997574,6/11/2018,1033645,42990456,5,2.71,13.55,Cash,2018
844474547,6/11/2018,1752098,41859657,5,14.88,74.4,Mobile Payment,2018
843690183,6/11/2018,6732386,1358844,2,31.8,63.6,Bank Transfer,2018
208751419,6/11/2018,3711525,45298328,2,5.73,11.46,Mobile Payment,2018
297747279,6/11/2018,3863599,50199347,1,14.76,14.76,Bank Transfer,2018
612092204,6/11/2018,7425656,45892864,1,28.7,28.7,Cash,2018
506426064,6/11/2018,4677642,11901,3,31.76,95.28,Mobile Payment,2018
788501619,6/12/2018,3537007,32916360,5,21.08,105.4,Bank Transfer,2018
313956434,6/12/2018,4970122,12891160,3,25.12,75.36,Cash,2018
532726688,6/12/2018,3172307,51546553,5,31.21,156.05,Mobile Payment,2018
701075665,6/12/2018,5149051,51155478,2,6.66,13.32,Cash,2018
734574471,6/12/2018,4489586,51503117,2,4.04,8.08,Bank Transfer,2018
262560009,6/12/2018,6706156,43982442,1,25.08,25.08,Mobile Payment,2018
796598533,6/12/2018,1077717,626604,1,23.93,23.93,Mobile Payment,2018
155837064,6/12/2018,3140209,29424551,3,20.74,62.22,Cash,2018
580324972,6/12/2018,1606975,19021171,5,6.21,31.05,Mobile Payment,2018
248523402,6/12/2018,9295654,40221339,3,24.83,74.49,Mobile Payment,2018
864210891,6/12/2018,7121727,50223633,5,31.73,158.65,Cash,2018
362781960,6/12/2018,4778980,40490167,2,12.38,24.76,Mobile Payment,2018
744758352,6/12/2018,1060924,48574077,2,24.15,48.3,Cash,2018
124440379,6/12/2018,4518636,40221339,1,23.03,23.03,Mobile Payment,2018
724014399,6/12/2018,4487483,43367740,4,27.6,110.4,Bank Transfer,2018
849127699,6/12/2018,9965094,20613747,3,24.97,74.91,Cash,2018
226821796,6/12/2018,9498451,51276214,4,10.69,42.76,Cash,2018
813114891,6/12/2018,2624180,43903399,3,29.71,89.13,Mobile Payment,2018
685602011,6/12/2018,9387838,15841931,1,14.91,14.91,Mobile Payment,2018
729317883,6/12/2018,9766365,9803605,4,23.94,95.76,Bank Transfer,2018
997408628,6/12/2018,9165268,51479251,1,21.91,21.91,Cash,2018
235448833,6/12/2018,9308622,15757170,2,23.9,47.8,Mobile Payment,2018
314092361,6/12/2018,3298232,32148570,5,4.31,21.55,Cash,2018
293943634,6/12/2018,2483540,50278396,2,21.8,43.6,Cash,2018
517397948,6/12/2018,4655439,44805937,1,10.93,10.93,Cash,2018
786823454,6/12/2018,7805516,48574077,4,16.31,65.24,Cash,2018
773665171,6/12/2018,2353206,46194938,2,22.39,44.78,Mobile Payment,2018
520140345,6/12/2018,4605679,51503117,5,3.86,19.3,Cash,2018
164291920,6/12/2018,6617468,36490283,2,9.37,18.74,Mobile Payment,2018
830667578,6/12/2018,2245739,38724126,1,20.1,20.1,Cash,2018
278571181,6/12/2018,6418791,51233287,4,7.15,28.6,Cash,2018
850596481,6/12/2018,9204096,46061316,4,26.75,107,Bank Transfer,2018
509337664,6/13/2018,6094622,50726995,1,23.64,23.64,Mobile Payment,2018
117107751,6/13/2018,1564082,45717301,4,22.02,88.08,Mobile Payment,2018
611145038,6/13/2018,6826318,46259697,4,18.31,73.24,Cash,2018
105271616,6/13/2018,6969471,51527372,2,13.17,26.34,Mobile Payment,2018
224032971,6/13/2018,7655227,830502,1,25.29,25.29,Bank Transfer,2018
835306349,6/13/2018,8977511,42439949,1,32.08,32.08,Mobile Payment,2018
359992661,6/13/2018,4704119,51012381,3,6.61,19.83,Mobile Payment,2018
676766245,6/13/2018,4361916,49010259,2,5.72,11.44,Mobile Payment,2018
535278953,6/13/2018,7483722,43262893,3,26.11,78.33,Bank Transfer,2018
512893249,6/13/2018,8722568,51481221,1,16.77,16.77,Cash,2018
100743518,6/13/2018,1246595,42135029,2,20.97,41.94,Cash,2018
437724991,6/13/2018,5205129,18713052,1,4.03,4.03,Mobile Payment,2018
238178723,6/13/2018,4044962,20699759,2,25.78,51.56,Mobile Payment,2018
278837186,6/13/2018,7292354,59988,5,10.99,54.95,Mobile Payment,2018
629948117,6/13/2018,8193707,46430073,2,10.09,20.18,Cash,2018
245509590,6/13/2018,8792667,47366656,4,13.68,54.72,Mobile Payment,2018
537550077,6/13/2018,8656618,46208078,5,17.02,85.1,Cash,2018
882215857,6/13/2018,5697192,2647058,1,26.12,26.12,Mobile Payment,2018
654021595,6/13/2018,3394580,51155478,1,30.92,30.92,Cash,2018
151912049,6/13/2018,1399444,20894015,1,12.5,12.5,Bank Transfer,2018
349273269,6/13/2018,5386162,49095673,1,15.8,15.8,Bank Transfer,2018
466280666,6/13/2018,7674657,45749948,3,19.04,57.12,Bank Transfer,2018
451691618,6/13/2018,5980557,43367740,2,28.1,56.2,Bank Transfer,2018
987706069,6/13/2018,5154769,50631093,1,7.64,7.64,Mobile Payment,2018
278453214,6/13/2018,1112426,41398899,5,7.6,38,Cash,2018
990162773,6/13/2018,5633005,50645216,1,30.89,30.89,Mobile Payment,2018
989189575,6/13/2018,8830621,35297426,1,25.73,25.73,Mobile Payment,2018
887179630,6/13/2018,5963174,48358831,1,23.35,23.35,Bank Transfer,2018
713438788,6/13/2018,3843335,36682959,4,7.29,29.16,Bank Transfer,2018
467112085,6/14/2018,6293254,48422542,4,22.21,88.84,Bank Transfer,2018
203562863,6/14/2018,2590069,50654913,5,3.42,17.1,Bank Transfer,2018
587759743,6/14/2018,4133629,51479251,5,8.69,43.45,Bank Transfer,2018
382209441,6/14/2018,6265135,8366074,2,24.79,49.58,Mobile Payment,2018
768968080,6/14/2018,4704111,40828480,4,26.32,105.28,Mobile Payment,2018
672403604,6/14/2018,4566507,20894015,2,26.76,53.52,Cash,2018
337321317,6/14/2018,8491079,27845282,1,13.49,13.49,Cash,2018
669406943,6/14/2018,1111719,41859657,2,31.48,62.96,Bank Transfer,2018
350095623,6/14/2018,2926535,44492399,4,32,128,Cash,2018
994140607,6/14/2018,4290845,18774964,1,16.76,16.76,Cash,2018
494608446,6/14/2018,7777218,46382692,2,3.06,6.12,Bank Transfer,2018
579835511,6/14/2018,2422247,39832183,5,21.78,108.9,Cash,2018
581812306,6/14/2018,8900739,47664968,5,26.08,130.4,Cash,2018
767289345,6/14/2018,4490553,31180248,2,13.79,27.58,Mobile Payment,2018
778267021,6/14/2018,1042724,50645216,3,28.43,85.29,Mobile Payment,2018
538313844,6/14/2018,5401494,35909698,3,10.39,31.17,Mobile Payment,2018
579203153,6/14/2018,1700283,48646236,2,17.28,34.56,Mobile Payment,2018
227134823,6/14/2018,3710798,7623692,5,6.2,31,Bank Transfer,2018
242731495,6/14/2018,4072306,26074181,2,10.1,20.2,Mobile Payment,2018
698726972,6/14/2018,4073300,38470102,1,25.68,25.68,Cash,2018
696034785,6/14/2018,4062011,32440097,1,14.55,14.55,Cash,2018
692345177,6/14/2018,5996107,40796015,1,15.89,15.89,Cash,2018
725847704,6/14/2018,6284617,43261182,4,18.8,75.2,Mobile Payment,2018
747265597,6/14/2018,1619954,20658003,1,7.31,7.31,Mobile Payment,2018
235256827,6/14/2018,5928918,40878704,2,12.48,24.96,Mobile Payment,2018
819646262,6/14/2018,4317642,49168481,4,31.24,124.96,Bank Transfer,2018
480210570,6/14/2018,3029504,43430902,5,22.68,113.4,Mobile Payment,2018
940057643,6/14/2018,6796665,51485423,1,28,28,Bank Transfer,2018
313067258,6/14/2018,7953957,91437,4,18.52,74.08,Mobile Payment,2018
615984828,6/14/2018,5516934,30199328,2,21.37,42.74,Cash,2018
416353724,6/14/2018,3360060,50726995,3,23.6,70.8,Cash,2018
891482546,6/14/2018,2822281,50654913,5,27.09,135.45,Cash,2018
409282959,6/14/2018,6534306,40234899,5,28.29,141.45,Mobile Payment,2018
437480924,6/14/2018,7845438,20426917,5,5.3,26.5,Cash,2018
202478314,6/14/2018,5130190,50631093,5,16.25,81.25,Cash,2018
816202310,6/14/2018,1090427,13628812,2,18.67,37.34,Bank Transfer,2018
869885670,6/14/2018,2598348,40216800,1,16.48,16.48,Cash,2018
297947699,6/14/2018,7674495,45305582,2,9.29,18.58,Cash,2018
